bill_id,date,chamber,sequence,action
1990763,2025-03-04,House,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1990763,2025-03-04,House,2,"Introduced, referred to Local Government. H.J. 501."
1990763,2025-03-04,House,3,"Subcommittee: Determann, Gosa and Henderson. H.J. 503."
1990763,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 12:30PM RM 304.1."
1990763,2025-03-05,House,5,"Subcommittee recommends passage."
1990763,2025-03-05,House,6,"Committee report, recommending passage. H.J. 554."
1990763,2025-03-05,House,7,"Committee vote: Yeas, 17. Nays, 0. Excused, 4. H.J. 554."
1990763,2025-03-10,House,8,"Committee report approving bill, renumbered as HF 903."
1990774,2025-03-04,House,1,"Introduced, referred to Environmental Protection. H.J. 490."
1990774,2025-03-06,House,2,"Subcommittee: Williams, Johnson, C. and Madison. H.J. 544."
1990774,2025-03-12,House,3,"Subcommittee Meeting: 03/13/2025 8:15AM House Lounge."
1990774,2025-03-13,House,4,"Subcommittee recommends passage."
1990783,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 400."
1990783,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 410."
1990783,2025-03-14,Senate,3,"Fiscal note."
1990783,2025-03-17,Senate,4,"Passed Senate, yeas 43, nays 3. S.J. 549."
1990783,2025-03-17,Senate,5,"Immediate message. S.J. 549."
1990783,2025-03-17,House,6,"Message from Senate. H.J. 663."
1990783,2025-03-18,House,7,"Read first time, referred to Agriculture. H.J. 679."
1990783,2025-03-19,House,8,"Subcommittee: Wulf, Scholten and Sexton. H.J. 752."
1990783,2025-03-25,House,9,"Subcommittee Meeting: 03/27/2025 8:45AM House Lounge."
1990783,2025-03-27,House,10,"Subcommittee recommends passage."
1990783,2025-04-01,House,11,"Committee report, recommending amendment and passage. H.J. 882."
1990783,2025-04-01,House,12,"Committee vote: Yeas, 20. Nays, 3. H.J. 882."
1990783,2025-04-02,House,13,"Placed on calendar. H.J. 882."
1990783,2025-04-02,House,14,"Committee amendment H-1215 filed. H.J. 892."
1990783,2025-04-08,House,15,"Committee amendment H-1215 adopted. H.J. 913."
1990783,2025-04-08,House,16,"Passed House, yeas 89, nays 7. H.J. 913."
1990783,2025-04-24,House,17,"Explanation of vote. H.J. 1069."
1990783,2025-04-08,House,18,"Immediate message. H.J. 917."
1990783,2025-04-08,Senate,19,"Message from House, with amendment S-3086. S.J. 733."
1990783,2025-04-09,Senate,20,"Fiscal note."
1990783,2025-04-28,Senate,21,"Senate concurred with S-3086. S.J. 899."
1990783,2025-04-28,Senate,22,"Passed Senate, yeas 42, nays 8. S.J. 899."
1990783,2025-04-28,Senate,23,"Immediate message. S.J. 902."
1990783,2025-04-29,House,24,"Message from Senate. H.J. 1075."
1990783,2025-05-06,Senate,25,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
1990783,2025-05-06,Senate,26,"Signed by Governor. S.J. 943."
1990791,2025-03-04,Senate,1,"Introduced, referred to Appropriations. S.J. 402."
1990791,2025-03-06,Senate,2,"Subcommittee: Garrett, Donahue, and Zumbach. S.J. 434."
1990803,2025-03-04,House,1,"Introduced, referred to Ways and Means. H.J. 490."
1990813,2025-03-04,House,1,"By COMMITTEE ON JUDICIARY"
1990813,2025-03-04,House,2,"Introduced, referred to Judiciary. H.J. 500."
1990813,2025-03-04,House,3,"Subcommittee: Thomson, C., Lawler and Meyer, B. H.J. 502."
1990813,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 7:45AM House Lounge."
1990813,2025-03-05,House,5,"Subcommittee recommends passage."
1990813,2025-03-06,House,6,"Committee report, recommending passage. H.J. 551."
1990813,2025-03-06,House,7,"Committee vote: Yeas, 20. Nays, 1. H.J. 551."
1990813,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 943."
1990822,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 400."
1990822,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 411."
1990822,2025-06-16,Senate,3,"Referred to Workforce. S.J. 1057."
1990831,2025-03-04,House,1,"Introduced, referred to Commerce. H.J. 491."
1990842,2025-03-04,House,1,"By COMMITTEE ON STATE GOVERNMENT"
1990842,2025-03-04,House,2,"Introduced, referred to State Government. H.J. 501."
1990842,2025-03-04,House,3,"Subcommittee: Jeneary, Bossman and Srinivas. H.J. 503."
1990842,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 8:00AM House Lounge 2."
1990842,2025-03-05,House,5,"Subcommittee recommends passage."
1990842,2025-03-05,House,6,"Committee report, recommending passage. H.J. 535."
1990842,2025-03-05,House,7,"Committee vote: Yeas, 21. Nays, 0. Excused, 2. H.J. 535."
1990842,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 930."
1990850,2025-03-04,House,1,"Introduced, referred to Commerce. H.J. 499."
1990860,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 401."
1990860,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 408."
1990860,2025-06-16,Senate,3,"Referred to Local Government. S.J. 1057."
1990870,2025-03-04,Senate,1,"By COMMITTEE ON JUDICIARY"
1990870,2025-03-04,Senate,2,"Introduced, referred to Judiciary."
1990870,2025-03-04,Senate,3,"Subcommittee: Garrett, Bisignano, and Rowley."
1990880,2025-03-04,House,1,"Introduced, referred to Appropriations. H.J. 491."
1990890,2025-03-04,House,1,"By COMMITTEE ON HEALTH AND HUMAN SERVICES"
1990890,2025-03-04,House,2,"Introduced, referred to Health and Human Services. H.J. 500."
1990890,2025-03-04,House,3,"Subcommittee: Moore, T., Bradley and Matson. H.J. 502."
1990890,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 8:30AM RM 304.1."
1990890,2025-03-05,House,5,"Subcommittee recommends passage."
1990890,2025-03-05,House,6,"Committee report, recommending passage. H.J. 548."
1990890,2025-03-05,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 548."
1990890,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 893."
1990900,2025-03-04,House,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1990900,2025-03-04,House,2,"Introduced, referred to Local Government. H.J. 501."
1990900,2025-03-04,House,3,"Subcommittee: Wengryn, Blom and Croken. H.J. 503."
1990900,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 8:30AM RM 103."
1990900,2025-03-05,House,5,"Subcommittee recommends passage."
1990900,2025-03-05,House,6,"Committee report, recommending passage. H.J. 553."
1990900,2025-03-05,House,7,"Committee vote: Yeas, 17. Nays, 0. Excused, 4. H.J. 553."
1990900,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 894."
1990907,2025-03-04,House,1,"Introduced, referred to Education. H.J. 499."
1990915,2025-03-04,House,1,"By COMMITTEE ON ECONOMIC GROWTH AND TECHNOLOGY"
1990915,2025-03-04,House,2,"Introduced, referred to Economic Growth and Technology. H.J. 501."
1990915,2025-03-04,House,3,"Subcommittee: Sorensen, Baeth and Wood. H.J. 503."
1990915,2025-03-04,House,4,"Subcommittee Meeting: 03/06/2025 8:00AM House Lounge 2."
1990915,2025-03-06,House,5,"Subcommittee recommends passage."
1990915,2025-03-06,House,6,"Committee report, recommending passage. H.J. 545."
1990915,2025-03-06,House,7,"Committee vote: Yeas, 18. Nays, 3. H.J. 545."
1990925,2025-03-04,House,1,"By COMMITTEE ON JUDICIARY"
1990925,2025-03-04,House,2,"Introduced, referred to Judiciary. H.J. 500."
1990925,2025-03-04,House,3,"Subcommittee: Holt, James and Lawler. H.J. 502."
1990925,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 4:30PM RM 19."
1990925,2025-03-05,House,5,"Subcommittee recommends passage."
1990932,2025-03-04,House,1,"By COMMITTEE ON EDUCATION"
1990932,2025-03-04,House,2,"Introduced, referred to Education. H.J. 499."
1990932,2025-03-04,House,3,"Subcommittee: Gehlbach, Johnson, C. and Kurth. H.J. 502."
1990940,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 401."
1990940,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 408."
1990940,2025-06-16,Senate,3,"Referred to Local Government. S.J. 1057."
1990980,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 402."
1990980,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 408."
1990980,2025-04-03,Senate,3,"Placed on calendar under unfinished business. S.J. 689."
1990980,2025-06-16,Senate,4,"Referred to Local Government. S.J. 1057."
1991003,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 403."
1991003,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 409."
1991003,2025-03-25,Senate,3,"Deferred. S.J. 626."
1991003,2025-03-25,Senate,4,"Passed Senate, yeas 34, nays 15. S.J. 627."
1991003,2025-03-25,Senate,5,"Immediate message. S.J. 627."
1991003,2025-03-25,House,6,"Message from Senate. H.J. 794."
1991003,2025-03-25,House,7,"Read first time, referred to Local Government. H.J. 811."
1991003,2025-03-27,House,8,"Subcommittee: Wheeler, McBurney and Wengryn. H.J. 868."
1991003,2025-03-31,House,9,"Subcommittee Meeting: 04/01/2025 8:30AM RM 19."
1991003,2025-04-01,House,10,"Subcommittee recommends passage."
1991003,2025-04-01,House,11,"Committee report, recommending passage. H.J. 878."
1991003,2025-04-01,House,12,"Committee vote: Yeas, 13. Nays, 7. Excused, 1. H.J. 878."
1991003,2025-04-01,House,13,"Placed on calendar. H.J. 878."
1991003,2025-04-10,House,14,"Placed on calendar under unfinished business. H.J. 928."
1991003,2025-05-15,House,15,"Rereferred to Local Government. H.J. 1222."
1991028,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 402."
1991028,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 411."
1991028,2025-03-06,Senate,3,"Referred to Ways and Means. S.J. 427."
1991028,2025-03-10,Senate,4,"Subcommittee: Dickey, Schultz, and Townsend. S.J. 466."
1991028,2025-03-10,Senate,5,"Subcommittee Meeting: 03/11/2025 8:30AM Room 217 Conference Room."
1991028,2025-03-11,Senate,6,"Subcommittee recommends passage."
1991028,2025-03-12,Senate,7,"Committee report approving bill, renumbered as SF 607. S.J. 508."
1991049,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 402."
1991049,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 411."
1991049,2025-06-16,Senate,3,"Referred to Transportation. S.J. 1057."
1991072,2025-03-04,Senate,1,"By COMMITTEE ON COMMERCE"
1991072,2025-03-04,Senate,2,"Introduced, referred to Commerce."
1991072,2025-03-04,Senate,3,"Subcommittee: Webster, Blake, and Warme."
1991072,2025-03-04,Senate,4,"Subcommittee Meeting: 03/05/2025 2:00PM Room 315."
1991072,2025-03-05,Senate,5,"Subcommittee recommends passage."
1991072,2025-03-06,Senate,6,"Committee report approving bill, renumbered as SF 567."
1991095,2025-03-04,Senate,1,"Introduced, referred to State Government. S.J. 402."
1991095,2025-03-11,Senate,2,"Subcommittee: Rozenboom, Schultz, and Staed. S.J. 491."
1991118,2025-03-04,House,1,"By COMMITTEE ON STATE GOVERNMENT"
1991118,2025-03-04,House,2,"Introduced, referred to State Government. H.J. 502."
1991118,2025-03-04,House,3,"Subcommittee: Jones, Scheetz and Siegrist. H.J. 503."
1991118,2025-03-04,House,4,"Subcommittee Meeting: 03/05/2025 12:00PM RM 103."
1991118,2025-03-05,House,5,"Subcommittee recommends passage."
1991139,2025-03-04,Senate,1,"Introduced, referred to State Government. S.J. 403."
1991139,2025-03-11,Senate,2,"Subcommittee: Rozenboom, Schultz, and Staed. S.J. 491."
1991162,2025-03-04,Senate,1,"Introduced, referred to Workforce. S.J. 403."
1991162,2025-03-10,Senate,2,"Subcommittee: Driscoll, Taylor, and Townsend. S.J. 466."
1991186,2025-03-04,Senate,1,"By COMMITTEE ON WAYS AND MEANS"
1991186,2025-03-04,Senate,2,"Introduced, referred to Ways and Means."
1991186,2025-03-05,Senate,3,"Subcommittee: Dawson, Dotzler, and Klimesh."
1991186,2025-03-24,Senate,4,"Subcommittee Meeting: 03/27/2025 12:00PM Senate Lounge."
1991186,2025-05-12,Senate,5,"Committee report approving bill, renumbered as SF 657."
1991203,2025-03-04,Senate,1,"By COMMITTEE ON COMMERCE"
1991203,2025-03-04,Senate,2,"Introduced, referred to Commerce."
1991203,2025-03-04,Senate,3,"Subcommittee: Bousselot, Knox, and Webster."
1991203,2025-03-04,Senate,4,"Subcommittee Meeting: 03/05/2025 2:30PM Room 217 Conference Room."
1991203,2025-03-05,Senate,5,"Subcommittee recommends passage."
1991203,2025-03-06,Senate,6,"Committee report approving bill, renumbered as SF 570."
1991326,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 403."
1991326,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 406."
1991326,2025-04-03,Senate,3,"Placed on calendar under unfinished business. S.J. 689."
1991326,2025-06-16,Senate,4,"Referred to Education. S.J. 1057."
1991439,2025-03-04,Senate,1,"Introduced, placed on calendar. S.J. 403."
1991439,2025-03-04,Senate,2,"Committee report, approving bill. S.J. 409."
1991439,2025-03-06,Senate,3,"Referred to Ways and Means. S.J. 427."
1991439,2025-03-11,Senate,4,"Subcommittee: Dawson, Bisignano, and Rowley. S.J. 491."
1991606,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 417."
1991606,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 423."
1991606,2025-03-20,Senate,3,"Fiscal note."
1991606,2025-03-20,Senate,4,"Attached to HF 389. S.J. 602."
1991606,2025-04-03,Senate,5,"Placed on calendar under unfinished business. S.J. 689."
1991606,2025-06-16,Senate,6,"Referred to Education. S.J. 1057."
1991608,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 522."
1991608,2025-03-17,House,2,"Amendments H-1100 and H-1104 filed. H.J. 677."
1991608,2025-03-20,House,3,"Amendment H-1100 adopted. H.J. 765."
1991608,2025-03-20,House,4,"Amendment H-1104 withdrawn. H.J. 765."
1991608,2025-03-20,House,5,"Passed House, yeas 70, nays 19. H.J. 765."
1991608,2025-03-25,House,6,"Explanation of vote. H.J. 811."
1991608,2025-03-25,House,7,"Explanations of votes. H.J. 812."
1991608,2025-03-20,House,8,"Immediate message. H.J. 767."
1991608,2025-03-24,Senate,9,"Message from House. S.J. 606."
1991608,2025-03-24,Senate,10,"Read first time, referred to State Government. S.J. 606."
1991608,2025-03-25,Senate,11,"Subcommittee: Koelker, Bousselot, and Townsend. S.J. 640."
1991608,2025-03-25,Senate,12,"Subcommittee Meeting: 03/26/2025 3:30PM Room 217 Conference Room."
1991608,2025-03-27,Senate,13,"Subcommittee recommends passage."
1991608,2025-04-02,Senate,14,"Committee report, recommending amendment and passage. S.J. 682."
1991608,2025-04-02,Senate,15,"Amendment S-3062 filed. S.J. 682."
1991608,2025-04-02,Senate,16,"Placed on calendar."
1991608,2025-04-09,Senate,17,"Amendment S-3062 adopted. S.J. 751."
1991608,2025-04-09,Senate,18,"Passed Senate, yeas 32, nays 15. S.J. 752."
1991608,2025-04-09,Senate,19,"Immediate message. S.J. 753."
1991608,2025-04-10,House,20,"Message from Senate. H.J. 926."
1991608,2025-04-10,House,21,"Senate amendment H-1222 filed. H.J. 929."
1991608,2025-04-15,House,22,"House concurred in Senate amendment H-1222. H.J. 938."
1991608,2025-04-15,House,23,"Passed House, yeas 62, nays 32. H.J. 938."
1991608,2025-04-24,House,24,"Explanation of vote. H.J. 1070."
1991608,2025-04-15,House,25,"Immediate message. H.J. 945."
1991608,2025-04-15,Senate,26,"Message from House. S.J. 799."
1991608,2025-05-01,House,27,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1084."
1991608,2025-05-01,House,28,"Signed by Governor. H.J. 1084."
1991614,2025-03-05,House,1,"Introduced, referred to Judiciary. H.J. 512."
1991617,2025-03-05,House,1,"Introduced, referred to Veterans Affairs. H.J. 513."
1991625,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 418."
1991625,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 424."
1991625,2025-03-18,Senate,3,"Attached to HF 890. S.J. 555."
1991625,2025-04-03,Senate,4,"Placed on calendar under unfinished business. S.J. 689."
1991625,2025-04-22,Senate,5,"Amendment S-3118 filed, adopted. S.J. 851."
1991625,2025-04-22,Senate,6,"HF 890 substituted. S.J. 851."
1991625,2025-04-22,Senate,7,"Withdrawn. S.J. 852."
1991626,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 515."
1991626,2025-04-03,House,2,"Placed on calendar under unfinished business. H.J. 894."
1991626,2025-05-15,House,3,"Rereferred to Transportation. H.J. 1221."
1991631,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 515."
1991636,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 520."
1991636,2025-03-10,House,2,"Amendment H-1050 filed. H.J. 591."
1991636,2025-03-17,House,3,"Amendment H-1050 adopted. H.J. 672."
1991636,2025-03-17,House,4,"Passed House, yeas 96, nays 0. H.J. 672."
1991636,2025-03-19,House,5,"Explanation of vote. H.J. 751."
1991636,2025-03-24,House,6,"Explanation of vote. H.J. 789."
1991636,2025-03-17,House,7,"Immediate message. H.J. 675."
1991636,2025-03-18,Senate,8,"Message from House. S.J. 555."
1991636,2025-03-18,Senate,9,"Read first time, referred to Judiciary. S.J. 555."
1991636,2025-03-24,Senate,10,"Subcommittee: Shipley, Dickey, and Knox. S.J. 621."
1991636,2025-03-25,Senate,11,"Subcommittee Meeting: 03/26/2025 1:00PM Senate Lounge."
1991636,2025-03-26,Senate,12,"Subcommittee recommends passage."
1991636,2025-04-03,Senate,13,"Committee report, recommending passage. S.J. 694."
1991636,2025-04-03,Senate,14,"Placed on calendar."
1991636,2025-04-10,Senate,15,"Placed on calendar under unfinished business. S.J. 758."
1991636,2025-04-23,Senate,16,"Passed Senate, yeas 48, nays 0. S.J. 867."
1991636,2025-04-23,Senate,17,"Immediate message. S.J. 868."
1991636,2025-04-23,House,18,"Message from Senate. H.J. 1038."
1991636,2025-05-06,House,19,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1090."
1991636,2025-05-06,House,20,"Signed by Governor. H.J. 1091."
1991637,2025-03-05,House,1,"Introduced, referred to Local Government. H.J. 512."
1991645,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 519."
1991645,2025-04-03,House,2,"Referred to Transportation. H.J. 896."
1991651,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 513."
1991652,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 521."
1991652,2025-04-03,House,2,"Referred to Health and Human Services. H.J. 896."
1991659,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 417."
1991659,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 425."
1991659,2025-04-03,Senate,3,"Placed on calendar under unfinished business. S.J. 689."
1991659,2025-04-08,Senate,4,"Amendment S-3085 filed. S.J. 740."
1991659,2025-04-09,Senate,5,"Amendment S-3092 filed, withdrawn. S.J. 754."
1991659,2025-04-09,Senate,6,"Amendment S-3087 filed, adopted. S.J. 754."
1991659,2025-04-09,Senate,7,"Amendment S-3085 ruled out of order. S.J. 754."
1991659,2025-04-09,Senate,8,"Passed Senate, yeas 47, nays 0. S.J. 754."
1991659,2025-04-09,Senate,9,"Immediate message. S.J. 755."
1991659,2025-04-10,House,10,"Message from Senate. H.J. 926."
1991659,2025-04-10,House,11,"Read first time, passed on file. H.J. 928."
1991659,2025-05-15,House,12,"Rereferred to Judiciary. H.J. 1221."
1991665,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 515."
1991665,2025-04-24,House,2,"Subcommittee: Jones, McBurney and Nordman. H.J. 1070."
1991665,2025-05-07,House,3,"Subcommittee Meeting: 05/08/2025 9:45AM RM 102."
1991665,2025-05-08,House,4,"Subcommittee recommends amendment and passage."
1991665,2025-05-12,House,5,"Committee report, recommending amendment and passage. H.J. 1143."
1991665,2025-05-12,House,6,"Committee vote: Yeas, 21. Nays, 1. Excused, 3. H.J. 1143."
1991665,2025-05-13,House,7,"Committee report approving bill, renumbered as HF 1051."
1991669,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 517."
1991669,2025-03-17,House,2,"Passed House, yeas 96, nays 0. H.J. 671."
1991669,2025-03-19,House,3,"Explanation of vote. H.J. 751."
1991669,2025-03-24,House,4,"Explanation of vote. H.J. 789."
1991669,2025-03-17,House,5,"Immediate message. H.J. 675."
1991669,2025-03-18,Senate,6,"Message from House. S.J. 554."
1991669,2025-03-18,Senate,7,"Read first time, attached to SF 477. S.J. 554."
1991669,2025-04-03,Senate,8,"Placed on calendar under unfinished business. S.J. 689."
1991669,2025-04-08,Senate,9,"Substituted for SF 477. S.J. 727."
1991669,2025-04-08,Senate,10,"Passed Senate, yeas 47, nays 0. S.J. 728."
1991669,2025-04-08,Senate,11,"Immediate message. S.J. 730."
1991669,2025-04-09,House,12,"Message from Senate. H.J. 920."
1991669,2025-05-01,House,13,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1084."
1991669,2025-05-01,House,14,"Signed by Governor. H.J. 1084."
1991673,2025-03-05,House,1,"Introduced, referred to Public Safety. H.J. 513."
1991677,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 515."
1991677,2025-03-18,House,2,"Subcommittee: Meggers, Wilson and Young. H.J. 720."
1991677,2025-03-25,House,3,"Subcommittee Meeting: 03/25/2025 12:15PM RM 304.1."
1991677,2025-03-25,House,4,"Subcommittee recommends passage."
1991677,2025-04-09,House,5,"Committee report, recommending passage. H.J. 923."
1991677,2025-04-09,House,6,"Committee vote: Yeas, 23. Nays, 1. Excused, 1. H.J. 923."
1991677,2025-04-10,House,7,"Committee report approving bill, renumbered as HF 1005."
1991683,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 416."
1991683,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 424."
1991683,2025-03-10,Senate,3,"Amendment S-3020 filed, ruled out of order. S.J. 455."
1991683,2025-03-10,Senate,4,"Passed Senate, yeas 33, nays 14. S.J. 455."
1991683,2025-03-10,Senate,5,"Immediate message. S.J. 456."
1991683,2025-03-11,House,6,"Message from Senate. H.J. 592."
1991683,2025-03-12,House,7,"Read first time, referred to Judiciary. H.J. 616."
1991683,2025-03-13,House,8,"Subcommittee: Holt, Lawler and Olson. H.J. 657."
1991683,2025-03-18,House,9,"Subcommittee Meeting: 03/19/2025 12:00PM RM 102."
1991683,2025-03-19,House,10,"Subcommittee recommends passage."
1991683,2025-03-20,House,11,"Committee report, recommending passage. H.J. 769."
1991683,2025-03-20,House,12,"Committee vote: Yeas, 19. Nays, 0. Excused, 2. H.J. 769."
1991683,2025-03-20,House,13,"Placed on calendar. H.J. 769."
1991683,2025-04-10,House,14,"Placed on calendar under unfinished business. H.J. 928."
1991683,2025-05-15,House,15,"Rereferred to Judiciary. H.J. 1222."
1991685,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 522."
1991685,2025-04-03,House,2,"Referred to Judiciary. H.J. 896."
1991693,2025-03-05,House,1,"Introduced, referred to Health and Human Services. H.J. 511."
1991695,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 518."
1991695,2025-03-17,House,2,"Amendment H-1103 filed. H.J. 677."
1991695,2025-03-18,House,3,"Amendment H-1103, yeas 32, nays 65, lost. H.J. 694."
1991695,2025-03-18,House,4,"Passed House, yeas 88, nays 9. H.J. 695."
1991695,2025-03-18,House,5,"Immediate message. H.J. 717."
1991695,2025-03-19,Senate,6,"Message from House. S.J. 571."
1991695,2025-03-19,Senate,7,"Read first time, attached to SF 370. S.J. 571."
1991695,2025-03-24,Senate,8,"Substituted for SF 370. S.J. 611."
1991695,2025-03-24,Senate,9,"Amendment S-3042 filed, adopted. S.J. 611."
1991695,2025-03-24,Senate,10,"Amendment S-3046 filed, lost. S.J. 612."
1991695,2025-03-24,Senate,11,"Passed Senate, yeas 49, nays 0. S.J. 612."
1991695,2025-03-24,Senate,12,"Immediate message. S.J. 613."
1991695,2025-03-24,House,13,"Message from Senate. H.J. 776."
1991695,2025-03-24,House,14,"Senate amendment H-1159 filed. H.J. 791."
1991695,2025-04-08,House,15,"House concurred in Senate amendment H-1159. H.J. 914."
1991695,2025-04-24,House,16,"Explanation of vote. H.J. 1069."
1991695,2025-04-08,House,17,"Passed House, yeas 92, nays 4. H.J. 914."
1991695,2025-04-08,House,18,"Immediate message. H.J. 917."
1991695,2025-04-08,Senate,19,"Message from House. S.J. 733."
1991695,2025-04-30,House,20,"Reported correctly enrolled, signed by Speaker and President, and sent to Governor. H.J. 1080."
1991695,2025-04-30,House,21,"Signed by Governor. H.J. 1081."
1991699,2025-03-05,House,1,"Introduced, referred to Appropriations. H.J. 514."
1991699,2025-03-17,House,2,"Subcommittee: Meyer, A., Baeth and Sorensen. H.J. 676."
1991699,2025-03-18,House,3,"Subcommittee Meeting: 03/18/2025 12:45PM House Lounge."
1991699,2025-03-18,House,4,"Subcommittee recommends passage."
1991699,2025-03-20,House,5,"Committee report, recommending amendment and passage. H.J. 768."
1991699,2025-03-20,House,6,"Committee vote: Yeas, 22. Nays, 0. Excused, 3. H.J. 768."
1991699,2025-03-21,House,7,"Committee report approving bill, renumbered as HF 972."
1991699,2025-03-31,House,8,"Withdrawn. H.J. 871."
1991706,2025-03-05,Senate,1,"Introduced, placed on calendar. S.J. 417."
1991706,2025-03-05,Senate,2,"Committee report, approving bill. S.J. 424."
1991706,2025-03-19,Senate,3,"Passed Senate, yeas 43, nays 4. S.J. 579."
1991706,2025-03-19,Senate,4,"Immediate message. S.J. 581."
1991706,2025-03-19,House,5,"Message from Senate. H.J. 723."
1991706,2025-03-19,House,6,"Read first time, referred to Judiciary. H.J. 750."
1991706,2025-03-25,House,7,"Subcommittee: Holt, Wessel-Kroeschell and Wheeler. H.J. 813."
1991706,2025-03-27,House,8,"Subcommittee Meeting: 04/01/2025 8:00AM House Lounge 2."
1991706,2025-04-01,House,9,"Subcommittee recommends passage."
1991706,2025-04-01,House,10,"Committee report, recommending passage. H.J. 886."
1991706,2025-04-01,House,11,"Committee vote: Yeas, 21. Nays. 0. H.J. 886."
1991706,2025-04-02,House,12,"Placed on calendar. H.J. 886."
1991706,2025-04-10,House,13,"Placed on calendar under unfinished business. H.J. 928."
1991706,2025-04-21,House,14,"Passed House, yeas 85, nays 6. H.J. 1009."
1991706,2025-04-21,House,15,"Immediate message. H.J. 1010."
1991706,2025-04-22,Senate,16,"Message from House. S.J. 846."
1991706,2025-05-06,Senate,17,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
1991706,2025-05-06,Senate,18,"Signed by Governor. S.J. 943."
1991708,2025-03-05,House,1,"By COMMITTEE ON STATE GOVERNMENT"
1991708,2025-03-05,House,2,"Introduced, referred to State Government. H.J. 523."
1991708,2025-03-05,House,3,"Subcommittee: Bloomingdale, Harris and Nielsen. H.J. 524."
1991715,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 515."
1991715,2025-04-03,House,2,"Referred to Public Safety. H.J. 896."
1991717,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 518."
1991717,2025-04-03,House,2,"Referred to Judiciary. H.J. 896."
1991719,2025-03-05,House,1,"By COMMITTEE ON AGRICULTURE"
1991719,2025-03-05,House,2,"Introduced, referred to Agriculture. H.J. 523."
1991719,2025-03-05,House,3,"Subcommittee: Sexton, Mommsen and Scholten. H.J. 524."
1991727,2025-03-05,House,1,"Introduced, placed on calendar. H.J. 516."
1991727,2025-04-03,House,2,"Placed on calendar under unfinished business. H.J. 894."
1991727,2025-04-08,House,3,"SF 275 substituted. H.J. 908."
1991727,2025-04-08,House,4,"Withdrawn. H.J. 917."
1991733,2025-03-05,House,1,"Introduced, referred to State Government. H.J. 513."
1991740,2025-03-05,House,1,"Introduced, referred to Ways and Means. H.J. 515."
